226
2.2	0.5	-1.	5.0415926535897935	0.01	-0.526	-0.3
2.2	0.5	-1.	5.0415926535897935	0.01	-0.526	-0.398
2.2	0.5	-1.23	4.741592653589793	0.01	-0.018	0.17
2.2	0.5	-1.23	4.741592653589793	0.01	-0.053	0.17
2.2	0.5	-1.23	4.741592653589793	0.01	-0.053	-0.018
2.2	0.5	-0.35	5.841592653589793	0.01	-0.745	0.667
2.2	0.5	-0.35	5.841592653589793	0.01	-1.146	0.667
2.2	0.5	-0.35	5.841592653589793	0.01	-1.146	-0.745
2.2	0.5	-0.05	6.091592653589793	0.01	-0.231	0.645
2.2	0.5	-0.05	6.091592653589793	0.01	-1.201	0.645
2.2	0.5	-0.05	6.091592653589793	0.01	-1.201	-0.231
2.2	0.5	-0.35	6.141592653589793	0.01	-1.154	0.69
1.8	0.03	-1.	5.441592653589793	0.01	-0.72	0.084
1.8	0.03	-1.	5.441592653589793	0.01	-0.889	0.084
1.8	0.03	-1.	5.441592653589793	0.01	-0.889	-0.72
